Reg_Predicted_Class,FRW_Predicted_Class,pred_ID_reg_prob,setosa_reg_prob,versicolor_reg_prob,virginica_reg_prob,pred_ID_frw_prob,setosa_frw_prob,versicolor_frw_prob,virginica_frw_prob,true,ID,train_count_setosa,train_count_versicolor,train_count_virginica,test_count_setosa,test_count_versicolor,test_count_virginica,md,ms,complexity,tree_count
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,versicolor,17,0,0.96,0.04,17,0,1,0,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
versicolor,versicolor,18,0,0.25,0.75,18,0,0.26,0.74,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
versicolor,versicolor,19,0,1,0,19,0,1,0,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
versicolor,versicolor,20,0,1,0,20,0,1,0,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
versicolor,versicolor,21,0,1,0,21,0,1,0,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
versicolor,versicolor,23,0,0.25,0.75,23,0,0.26,0.74,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,versicolor,24,0,0.96,0.04,24,0,1,0,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
versicolor,virginica,26,0,0.5,0.5,26,0,0.51,0.49,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
versicolor,virginica,27,0,0.02,0.98,27,0,0,1,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,versicolor,29,0,0.99,0.01,29,0,1,0,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,versicolor,30,0,0.96,0.04,30,0,1,0,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
versicolor,versicolor,32,0,1,0,32,0,1,0,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
versicolor,versicolor,33,0,1,0,33,0,1,0,versicolor,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,34,0,0,1,34,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,35,0,0,1,35,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,36,0,0,1,36,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,37,0,0,1,37,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,38,0,0,1,38,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,40,0,0,1,40,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,42,0,0,1,42,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,43,0,0,1,43,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
versicolor,versicolor,44,0,0.24,0.76,44,0,0.26,0.74,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,45,0,0,1,45,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,46,0,0,1,46,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-03 01:23:56,34,33,33,16,17,17,5,5,0.05,100
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
versicolor,setosa,10,0.994,0.006,0,10,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
versicolor,setosa,11,0.994,0.006,0,11,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,versicolor,17,0,0.996,0.004,17,0,1,0,versicolor,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,virginica,18,0,0.922,0.078,18,0,0.918,0.082,versicolor,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,versicolor,19,0.006,0.994,0,19,0,1,0,versicolor,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,virginica,20,0.006,0.992,0.002,20,0,0.996,0.004,versicolor,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,versicolor,21,0,0.996,0.004,21,0,1,0,versicolor,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,versicolor,22,0,0.998,0.002,22,0,1,0,versicolor,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,virginica,25,0,0.994,0.006,25,0,0.996,0.004,versicolor,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,versicolor,26,0,0.996,0.004,26,0,1,0,versicolor,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,versicolor,30,0.006,0.994,0,30,0,1,0,versicolor,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,virginica,32,0,0,1,32,0,0,1,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,virginica,33,0,0,1,33,0,0,1,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
versicolor,virginica,34,0,0.004,0.996,34,0,0,1,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,virginica,35,0,0,1,35,0,0,1,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,virginica,36,0.006,0.92,0.074,36,0,0.918,0.082,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
versicolor,virginica,37,0,0.004,0.996,37,0,0,1,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
versicolor,versicolor,38,0,0.022,0.978,38,0,0.016,0.984,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
versicolor,virginica,39,0,0.002,0.998,39,0,0,1,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,virginica,40,0,0,1,40,0,0,1,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
versicolor,versicolor,41,0,0.11,0.89,41,0,0.1,0.9,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,virginica,42,0,0,1,42,0,0,1,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,virginica,43,0,0,1,43,0,0,1,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,virginica,45,0,0.728,0.272,45,0,0.786,0.214,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,virginica,46,0,0.732,0.268,46,0,0.786,0.214,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
versicolor,virginica,48,0,0.004,0.996,48,0,0,1,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-03 01:25:08,34,35,31,16,15,19,5,5,0.05,500
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,17,1,0,0,17,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,18,1,0,0,18,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,19,1,0,0,19,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,20,1,0,0,20,1,0,0,setosa,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,versicolor,21,0,0.93,0.07,21,0,1,0,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,virginica,23,0,0.71,0.29,23,0,0.84,0.16,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,versicolor,27,0,0.93,0.07,27,0,1,0,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,virginica,32,0,0.78,0.22,32,0,0.84,0.16,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,versicolor,33,0,0.93,0.07,33,0,1,0,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
versicolor,versicolor,34,0,1,0,34,0,1,0,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
versicolor,versicolor,35,0,1,0,35,0,1,0,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
versicolor,versicolor,36,0,1,0,36,0,1,0,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
versicolor,versicolor,37,0,1,0,37,0,1,0,versicolor,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,virginica,38,0,0,1,38,0,0,1,virginica,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,virginica,40,0,0,1,40,0,0,1,virginica,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,virginica,42,0,0,1,42,0,0,1,virginica,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,virginica,43,0,0,1,43,0,0,1,virginica,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,virginica,45,0,0,1,45,0,0,1,virginica,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,virginica,46,0,0,1,46,0,0,1,virginica,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-03 01:25:23,30,33,37,20,17,13,5,5,0.1,100
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,versicolor,17,0,0.996,0.004,17,0,1,0,versicolor,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
versicolor,versicolor,18,0,1,0,18,0,1,0,versicolor,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
versicolor,versicolor,19,0,1,0,19,0,1,0,versicolor,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
versicolor,versicolor,20,0,1,0,20,0,1,0,versicolor,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
versicolor,versicolor,21,0,1,0,21,0,1,0,versicolor,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
versicolor,versicolor,25,0,0.114,0.886,25,0,0.078,0.922,versicolor,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,versicolor,26,0,0.996,0.004,26,0,1,0,versicolor,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,32,0,0,1,32,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,33,0,0,1,33,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,34,0,0,1,34,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,35,0,0.974,0.026,35,0,0.982,0.018,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,36,0,0,1,36,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,37,0,0,1,37,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,38,0,0,1,38,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,39,0,0.694,0.306,39,0,0.788,0.212,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,40,0,0,1,40,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,42,0,0,1,42,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,43,0,0,1,43,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,45,0,0,1,45,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,46,0,0,1,46,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-03 01:26:33,34,35,31,16,15,19,5,5,0.1,500
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:26:48,35,33,32,15,17,18,2,10,0.01,100
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:26:48,35,33,32,15,17,18,2,10,0.01,100
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:26:48,35,33,32,15,17,18,2,10,0.01,100
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:26:48,35,33,32,15,17,18,2,10,0.01,100
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:26:48,35,33,32,15,17,18,2,10,0.01,100
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:26:48,35,33,32,15,17,18,2,10,0.01,100
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:26:48,35,33,32,15,17,18,2,10,0.01,100
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:26:48,35,33,32,15,17,18,2,10,0.01,100
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:26:48,35,33,32,15,17,18,2,10,0.01,100
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:26:48,35,33,32,15,17,18,2,10,0.01,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:26:48,35,33,32,15,17,18,2,10,0.01,100
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:26:48,35,33,32,15,17,18,2,10,0.01,100
